truth	split	pph2_class	pph2_prob	dScore	Score1	Nobs	NormASA	dVol	dProp	Bfact	CpG	IdPmax	IdQmin	PFamHitBool
d	validation	deleterious	0.986	+2.559	-1.637	66	0.576	104	0.48	-0.38	0	0.823	46.96	1
d	training	neutral	0.285	+0.874	-1.687	67	0.698	-2	0.39	0.13	0	4.365	51.38	1
d	training	neutral	0.187	+1.158	-1.957	62	0.204	-23	0.11	-0.14	0	12.859	72.95	1
d	training	deleterious	0.997	+3.581	-1.182	66	0.089	-82	0.12	-0.67	0	0.914	85.24	1
d	training	deleterious	0.998	+1.792	-1.153	64	0.131	-25	0.34	-1.09	0	0.426	13.36	1
d	training	deleterious	1	+1.866	-1.008	64	0.156	-3	0.14	-0.64	2			1
d	training	deleterious	1	+2.374	-1.059	64	0.075	55	1.07	-0.16	0	0.139	3.28	1
d	training	deleterious	0.993	+1.286	-1.237	64	0.128	-65	1.66	-0.71	1	7.606	15.74	1
d	training	deleterious	1	+3.002	-1.237	64	0.128	-20	1.03	-0.71	1	0.146	15.74	1
d	training	deleterious	1	+2.533	-0.906	64	0.113	55	1.07	-0.09	0			1
d	training	deleterious	1	+2.849	-0.906	64	0.113	32	0.12	-0.09	0			1
d	validation	deleterious	1	+2.883	-0.906	64	0.113	61	0.68	-0.09	2			1
d	training	deleterious	0.794	+1.289	-1.659	64	0.353	-28	0.22	-0.67	0	1.719	15.74	1
d	training	deleterious	0.961	+1.681	-1.659	64	0.353	51	0.7	-0.67	0	2.158	15.74	1
d	training	neutral	0.323	+0.415	-1.734	64	0.582	-42	0.58	-0.46	0	5.299	46.96	1
d	training	deleterious	0.999	+3.699	-1.327	64	0.197	-65	1.66	0.32	1	0.121	13.40	1
d	training	deleterious	0.979	+1.223	-1.327	64	0.197	-20	1.03	0.32	1	1.160	13.40	1
d	training	deleterious	0.996	+2.005	-1.327	64	0.197	-6	1.75	0.32	1	0.633	13.40	1
d	validation	deleterious	1	+3.842	-1.101	64	0.068	-65	1.66	-0.47	1			1
d	training	deleterious	1	+2.985	-1.101	64	0.068	-20	1.03	-0.47	1			1
d	training	deleterious	1	+2.634	-1.101	64	0.068	-61	0.68	-0.47	1			1
d	training	deleterious	1	+2.225	-1.621	64	0.032	10	1.75	-0.03	0	0.337	13.78	1
d	training	deleterious	0.967	+1.191	-1.621	64	0.032	-23	0.11	-0.03	2	2.362	13.78	1
d	training	deleterious	1	+2.436	-1.076	64	0.044	-78	0.82	-0.68	2	0.083	3.28	1
d	training	deleterious	1	+3.965	-1.076	64	0.044	60	0.08	-0.68	0	0.017	3.28	1
d	training	deleterious	1	+2.490	-1.386	62	0.040	78	0.75	-0.55	0	0.339	13.14	0
d	training	deleterious	0.959	+1.939	-1.476	62	0.086	-48	0.75	1.18	0	1.796	50.32	0
d	training	deleterious	0.994	+2.659	-1.126	61	0.391	61	0.68	0.20	2	0.552	17.44	0
d	training	deleterious	1	+2.846	-0.763	62	0.103	80	0.73	1.17	0			0
d	training	deleterious	0.582	+1.658	-1.400	62	0.481	-27	0.29	0.11	0	1.410	29.31	0
d	training	deleterious	1	+2.151	-1.126	62	0.173	-51	0.7	-1.53	0			0
d	training	deleterious	0.994	+2.527	-1.576	62	0.075	-53	1.09	0.44	0	0.847	51.38	1
d	training	deleterious	0.999	+2.561	-0.949	62	0.194	24	0.52	0.82	0			1
d	training	deleterious	0.853	+2.188	-1.600	62	0.155	24	0.52	1.18	0	2.099	79.07	1
d	training	deleterious	1	+2.313	-1.059	62	0.068	55	1.07	-0.69	0	0.195	3.28	1
d	training	deleterious	1	+2.029	-1.230	62	0.073	-113	0.91	-0.00	1	0.141	3.28	1
d	training	deleterious	1	+1.978	-1.230	62	0.073	-6	1.75	-0.00	1	0.214	3.28	1
d	training	deleterious	1	+2.499	-1.230	62	0.073	-61	0.68	-0.00	1	0.087	3.28	1
d	training	deleterious	1	+2.199	-1.230	62	0.073	-29	0.56	-0.00	1	0.089	3.28	1
d	training	deleterious	0.999	+2.415	-1.176	62	0.095	23	0.03	-0.47	0	0.601	13.40	1
d	training	deleterious	0.999	+3.616	-1.190	62	0.318	-119	0.01	0.26	0	0.163	17.44	1
d	training	deleterious	0.996	+2.435	-1.190	62	0.318	-138	0.74	0.26	2	0.754	17.44	1
d	training	deleterious	0.984	+0.830	-1.160	62	0.125	-52	0.44	-0.35	2	5.052	17.44	1
d	training	deleterious	0.999	+2.355	-1.160	62	0.125	-2	1.48	-0.35	0	0.702	17.44	1
d	training	deleterious	0.986	+1.640	-1.254	62	0.014	-28	0.22	-1.21	0	0.771	17.44	1
d	training	deleterious	1	+1.942	-1.388	61	0.039	29	0.56	-1.12	2	0.684	17.44	1
d	training	deleterious	1	+3.503	-1.209	60	0.030	-82	0.12	0.83	0	0.316	17.27	1
d	training	deleterious	0.997	+2.070	-1.209	60	0.030	-23	0.1	0.83	0	0.915	17.27	1
d	validation	deleterious	0.943	+1.670	-1.616	60	0.068	-51	0.7	0.63	0	2.565	51.38	1
d	training	deleterious	0.988	+1.853	-1.274	61	0.341	-51	0.46	0.87	0	1.168	32.67	1
d	training	deleterious	0.884	+0.975	-1.188	60	0.379	-60	0.08	0.38	0	6.549	17.44	1
d	training	deleterious	0.999	+2.365	-1.040	62	0.069	80	0.73	0.21	0	1.252	18.33	1
d	training	deleterious	0.998	+2.021	-1.071	62	0.323	-23	0.75	0.32	0	0.367	4.68	1
d	training	deleterious	1	+2.533	-0.906	61	0.241	55	1.07	0.23	1			1
d	training	deleterious	1	+2.335	-0.906	61	0.241	-23	0.25	0.23	0			1
d	training	deleterious	1	+3.842	-1.101	61	0.256	-65	1.66	1.18	1			1
d	training	deleterious	1	+2.113	-1.101	61	0.256	-113	0.91	1.18	1			1
d	training	deleterious	1	+2.985	-1.101	61	0.256	-20	1.03	1.18	1			1
d	training	deleterious	1	+2.113	-1.101	61	0.256	-6	1.75	1.18	1			1
d	training	deleterious	1	+2.113	-1.101	61	0.226	-113	0.91	0.79	1			1
d	training	deleterious	1	+2.113	-1.101	61	0.226	-6	1.75	0.79	1			1
d	training	deleterious	1	+2.634	-1.101	61	0.226	-61	0.68	0.79	1			1
d	training	deleterious	1	+2.204	-1.101	61	0.226	-29	0.56	0.79	1			1
d	training	deleterious	0.552	+1.844	-2.005	59	0.315	-32	0.12	0.28	2	2.145	79.07	1
d	training	deleterious	1	+2.978	-1.036	60	0.497	-54	1.67	-0.83	0			1
d	validation	deleterious	1	+2.347	-1.126	60	0.008	23	0.1	1.17	0			1
d	training	deleterious	1	+2.176	-1.101	60	0.038	-57	0.98	-0.60	2			1
d	validation	deleterious	1	+4.180	-0.763	60	0.034	48	0.75	-0.18	0			0
d	training	deleterious	1	+2.561	-0.763	60	0.034	51	0.46	-0.18	0			0
d	training	deleterious	1	+2.253	-0.763	60	0.034	29	0.02	-0.18	0			0
d	training	deleterious	0.997	+2.130	-1.111	59	0.181	-19	0.73	0.12	0			0
d	training	deleterious	0.999	+2.907	-1.111	59	0.181	85	0.25	0.12	0			0
d	training	neutral	0.243	+1.841	-2.298	110					0	2.505	84.38	0
d	training	neutral	0.005	+0.338	-2.846	161					2	15.224	77.22	0
d	training	neutral	0.131	+1.573	-2.846	161					0	3.588	77.22	0
d	training	deleterious	0.882	+1.479	-1.059	300					0	11.073	54.23	0
d	training	deleterious	0.978	+2.687	-0.673	311					1	3.212	79.61	0
d	training	deleterious	0.991	+2.769	-0.753	308					1	2.922	79.61	0
d	training	deleterious	0.988	+2.871	-0.753	308					1	1.749	79.61	0
d	training	deleterious	0.999	+4.733	-0.753	308					1	0.292	79.61	0
d	training	deleterious	0.873	+2.349	-1.331	310					0	2.619	68.33	0
d	validation	deleterious	0.988	+2.795	-0.754	311					0	2.005	79.61	0
d	training	deleterious	0.988	+2.831	-0.754	311					2	1.952	79.61	0
d	validation	deleterious	0.942	+2.988	-1.057	313	0.300	53	1.09	-0.20	0	4.345	79.61	0
d	training	deleterious	0.753	+2.620	-1.486	312	0.600	23	0.25	-0.20	0	1.837	79.61	0
d	validation	deleterious	0.819	+1.771	-1.421	291	0.788	-78	0.82	-0.20	2	8.730	79.61	1
d	training	deleterious	0.997	+2.493	-0.747	300	0.283	-50	1.04	-0.20	0	3.218	79.61	1
d	training	deleterious	0.996	+2.648	-0.858	300	0.861	-78	0.75	-0.20	0	2.818	79.61	1
d	training	deleterious	0.909	+2.941	-2.115	296	0.953	-82	0.12	-0.20	0	1.502	80.48	1
d	training	deleterious	0.984	+1.464	-0.876	313	0.207	28	0.29	-0.20	2	12.127	45.55	1
d	training	deleterious	0.999	+2.292	-0.876	313	0.207	113	0.91	-0.20	0	12.985	45.55	1
d	validation	deleterious	1	+3.009	-0.654	313	0.749	2	1.48	-0.20	0			1
d	training	deleterious	0.993	+1.691	-0.768	313	0.631	30	1.3	-0.20	0	7.693	27.77	1
d	validation	deleterious	0.946	+1.898	-1.938	316	0.402	-101	0.85	-0.20	0	2.395	54.23	1
d	training	deleterious	0.999	+2.436	-0.833	317	0.203	30	1.3	-0.20	0	2.451	38.83	1
d	validation	deleterious	0.997	+2.119	-0.833	317	0.203	2	1.48	-0.20	0	8.702	38.83	1
d	training	deleterious	0.997	+2.765	-1.059	317	0.397	-29	0.56	-0.20	1	2.045	42.73	1
d	training	deleterious	0.962	+2.135	-1.268	318	0.882	-27	0.29	-0.20	0	1.972	41.65	1
d	training	deleterious	0.997	+2.903	-1.064	318		57	0.98	-0.20	0	2.345	73.10	1
d	training	deleterious	1	+4.267	-0.781	319	0.276	-85	0.25	-0.20	0	0.463	42.73	1
d	training	deleterious	0.573	+0.809	-1.349	303	0.799	-51	0.46	-0.20	0	19.023	41.21	1
d	training	neutral	0.087	+0.776	-1.390	306	0.602	-32	0.12	1.18	2	19.854	41.21	0
d	training	deleterious	0.991	+2.740	-0.759	306	0.295	-19	0.73	2.88	0	3.506	37.96	1
d	training	deleterious	0.999	+3.279	-0.724	306	0.233	61	0.68	0.87	2	2.943	40.56	1
d	training	deleterious	1	+3.583	-0.709	306	0.019	65	1.66	-0.65	2			1
d	training	deleterious	1	+2.120	-0.806	304	0.034	51	0.46	-0.75	0	4.045	55.31	1
d	training	deleterious	0.999	+1.963	-0.806	304	0.034	29	0.02	-0.75	1	6.440	55.31	1
d	training	deleterious	1	+2.740	-0.759	304	0.238	-19	0.73	-0.38	0	0.859	10.20	1
d	training	deleterious	0.957	+1.897	-1.140	304	0.159	3	0.14	1.37	0	11.061	41.21	1
d	training	deleterious	0.864	+2.161	-1.621	304	0.699	-78	0.75	-0.25	0	6.752	73.10	1
d	training	neutral	0.042	+0.846	-2.151	304	0.762	54	1.73	0.24	0	11.239	81.78	1
d	training	deleterious	1	+4.253	-0.801	304	0.359	-85	0.25	-0.75	0	0.473	43.60	1
d	training	deleterious	1	+3.422	-0.759	304	0.200	82	0.12	-0.75	0	0.457	10.20	1
d	training	deleterious	1	+3.549	-0.759	304	0.200	65	1.66	-0.75	2	0.187	10.20	1
d	validation	deleterious	0.78	+1.455	-1.647	304	0.176	30	1.3	-0.75	0	11.359	55.31	1
d	training	deleterious	1	+3.258	-0.571	304	0.253	78	0.75	0.23	0	0.855	42.08	1
d	training	deleterious	1	+3.526	-0.571	304	0.253	113	0.91	0.23	0	0.858	42.08	1
d	training	deleterious	1	+3.333	-0.571	304	0.253	80	0.73	0.23	0	1.149	42.08	1
d	training	deleterious	1	+3.588	-0.709	309	0.238	85	0.25	-0.75	0			0
d	training	neutral	0.018	+0.413	-2.647	310	0.549	-51	0.7	1.18	0	13.603	55.31	0
d	training	deleterious	0.789	+1.473	-1.052	311		51	0.46	-0.75	0	12.220	66.16	0
d	training	deleterious	0.789	+1.608	-1.052	311		29	0.02	-0.75	0	14.550	66.16	0
d	training	deleterious	1	+3.492	-0.709	311	0.114	82	0.12	1.74	0			0
d	training	deleterious	0.995	+2.860	-0.778	311	0.310	78	0.75	-0.75	0	3.957	43.17	0
d	training	neutral	0.013	+0.858	-2.470	311	0.624	9	0.47	-0.65	0	10.752	68.33	0
d	validation	deleterious	0.993	+3.791	-1.282	311	0.296	19	0.73	-0.75	0	0.976	54.23	0
d	validation	deleterious	1	+3.492	-0.709	311	0.200	82	0.12	-0.75	0			0
d	training	deleterious	0.997	+3.215	-0.945	310	0.086	65	1.66	-0.75	2	4.488	42.08	0
d	training	deleterious	1	+4.381	-0.945	310	0.086	119	0.01	-0.75	0	0.238	42.08	0
d	training	deleterious	0.889	+2.900	-2.167	171	1.278	-65	1.66	-0.36	1	0.925	45.55	0
d	training	neutral	0.03	+0.722	-2.167	171	1.278	-20	1.03	-0.36	1	14.515	45.55	0
d	training	deleterious	0.985	+2.263	-1.315	321					1	2.718	53.15	0
d	training	deleterious	0.852	+1.622	-1.315	321					1	7.564	53.15	0
d	training	deleterious	0.998	+4.239	-1.315	321					1	0.393	53.15	0
d	training	neutral	0.392	+1.803	-2.119	322					0	6.931	84.60	1
d	training	neutral	0.152	+1.241	-2.119	322					0	13.629	84.60	1
d	training	deleterious	0.933	+1.643	-1.417	323	0.142	50	0.14	-0.39	0	10.786	53.15	1
d	training	deleterious	0.668	+1.219	-1.417	323	0.142	27	0.11	-0.39	0	13.277	53.15	1
d	training	deleterious	0.997	+3.508	-0.938	327	0.022	9	0.47	-0.02	2	2.119	66.16	1
d	training	deleterious	0.999	+2.327	-0.938	327	0.022	24	1.7	-0.02	0	3.616	66.16	1
d	training	deleterious	1	+2.679	-0.852	332	0.076	-19	0.73	-0.69	0	2.165	41.87	1
d	training	deleterious	1	+3.387	-0.852	332	0.076	85	0.25	-0.69	0	1.474	41.87	1
d	training	deleterious	1	+2.853	-0.861	332	0.023	78	0.75	-0.75	0	2.698	52.28	1
d	training	deleterious	1	+3.227	-0.861	332	0.023	113	0.91	-0.75	0	2.070	52.28	1
d	training	deleterious	0.959	+0.862	-1.104	334		28	0.22	-0.73	0	7.575	30.80	1
d	training	deleterious	1	+4.489	-0.759	334	0.086	119	0.01	-0.48	0	0.122	16.49	1
d	training	deleterious	0.633	+0.970	-1.691	324		28	0.22	-0.23	1	8.695	45.55	1
d	training	neutral	0.013	-0.044	-1.733	302	0.106	-3	0.14	0.59	0	28.485	71.80	1
d	validation	deleterious	0.975	+2.469	-1.281	324	0.289	2	1.48	-1.50	0	7.036	42.30	1
d	training	deleterious	0.927	+1.654	-2.185	326	0.162	-113	0.91	-0.17	1	2.761	52.28	1
d	training	deleterious	0.541	+1.267	-2.185	326	0.162	-29	0.56	-0.17	1	8.399	52.28	1
d	training	deleterious	0.995	+2.783	-1.007	326	0.076	20	1.03	-0.12	2	2.465	85.90	1
d	training	neutral	0.039	+0.486	-2.103	326	0.500	-25	0.34	-0.63	0	9.541	44.90	1
d	training	deleterious	0.996	+2.678	-1.221	324		23	0.1	-0.95	0	2.221	42.95	1
d	training	deleterious	0.999	+3.189	-1.026	324		6	1.75	0.02	2	1.422	44.25	1
d	training	deleterious	1	+3.500	-0.722	324		-23	1.19	-0.15	0	1.278	43.17	1
d	training	deleterious	1	+4.015	-0.817	325	0.105	41	0.35	-0.36	0	0.796	41.21	1
d	training	deleterious	0.999	+2.724	-0.817	325	0.105	4	0.3	-0.36	0	3.385	41.21	1
d	training	deleterious	0.967	+1.881	-1.856	326	0.022	52	2.12	-0.45	1	4.573	84.38	1
d	validation	deleterious	0.995	+2.817	-1.856	326	0.022	47	0.77	-0.45	1	1.903	84.38	1
d	training	neutral	0	-0.076	-3.128	324	0.451	0	0.07	-0.94	0	26.962	83.95	1
d	training	deleterious	0.884	+2.319	-1.361	323		51	0.46	0.18	0	3.942	80.48	1
d	training	deleterious	1	+3.983	-1.082	321	0.036	-119	0.01	-0.56	2	0.487	44.90	1
d	training	deleterious	0.998	+1.942	-1.037	320		78	0.75	-0.46	0	7.668	30.80	1
d	training	deleterious	0.999	+2.851	-1.037	320		113	0.91	-0.46	0	3.302	30.80	1
d	training	neutral	0.003	+0.618	-2.245	305	0.863	-30	1.3	4.12	2	9.150	91.32	1
d	validation	deleterious	0.999	+4.255	-1.203	305	0.632	167	0.76	4.07	0	0.271	41.00	1
d	training	neutral	0.471	+1.591	-1.492	320	0.087	23	0.75	1.91	0	11.790	68.33	1
d	training	neutral	0.43	+1.145	-1.731	323	0.474	-113	0.91	1.04	3	15.152	52.28	1
d	training	neutral	0.274	+1.387	-1.731	323	0.474	-29	0.56	1.04	1	11.184	52.28	1
d	training	deleterious	1	+3.588	-0.709	323	0.019	85	0.25	0.49	0			1
d	training	deleterious	0.841	+2.314	-2.020	318	0.577	23	0.03	0.63	0	1.973	53.36	1
d	training	neutral	0.051	+0.585	-2.020	318	0.577	0	0.07	0.63	0	11.368	53.36	1
d	training	neutral	0.005	-0.206	-2.390	318	0.842	-6	1.75	0.95	1	16.617	73.10	1
d	validation	neutral	0.007	+0.445	-2.360	323	0.904	-30	1.3	1.32	0	12.308	81.78	1
d	training	deleterious	0.941	+1.582	-1.402	323	0.083	23	0.1	-0.04	0	13.545	53.36	1
d	validation	deleterious	1	+2.486	-1.097	323	0.032	5	2.89	-1.15	0	2.745	30.37	1
d	training	deleterious	0.98	+1.832	-1.141	323	0.077	-23	0.1	-0.86	0	10.602	39.05	1
d	training	deleterious	0.959	+1.136	-1.141	323	0.077	-23	0.03	-0.86	0	14.255	39.05	1
d	training	deleterious	1	+3.492	-0.709	323	0.048	82	0.12	-0.11	0			1
d	validation	deleterious	1	+2.811	-0.709	323	0.048	-19	0.73	-0.11	0			1
d	training	deleterious	0.999	+2.827	-1.084	323		24	0.52	-0.65	0	0.991	37.31	1
d	training	neutral	0.015	+0.613	-2.526	323	0.440	-57	0.98	0.11	0	10.615	85.90	1
d	training	deleterious	1	+3.147	-1.001	319	0.124	65	1.66	-0.53	2	3.116	30.80	1
d	training	deleterious	0.997	+1.862	-1.001	319	0.124	-19	0.73	-0.53	0	6.774	30.80	1
d	validation	deleterious	0.99	+2.246	-1.206	323		42	0.58	-1.20	0	12.518	39.05	1
d	training	deleterious	0.813	+1.040	-1.184	323	0.136	-29	0.02	-1.14	0	20.461	40.13	1
d	training	deleterious	0.999	+2.955	-1.184	323	0.136	78	0.75	-1.14	0	0.914	40.13	1
d	training	deleterious	1	+3.282	-0.517	323		78	0.75	-0.98	0			1
d	training	deleterious	1	+3.101	-0.936	323		113	0.91	-0.37	0	1.486	37.53	1
d	training	deleterious	0.999	+2.683	-0.940	323		4	0.3	-0.04	0	1.484	30.80	1
d	training	neutral	0.309	+0.455	-2.483	323	0.075	-2	1.48	-0.34	0	8.828	55.31	1
d	validation	deleterious	1	+2.605	-0.876	321	0.006	-50	0.14	-0.38	0	2.082	43.38	1
d	training	deleterious	1	+3.048	-0.881	323	0.007	-4	0.3	0.23	0	0.568	39.70	1
d	training	deleterious	0.996	+2.257	-1.153	320	0.024	27	0.05	-0.95	0	1.521	37.31	1
d	training	deleterious	0.997	+2.254	-1.245	320	0.215	-167	0.76	-0.45	2	2.703	40.35	1
d	training	deleterious	0.979	+1.710	-1.245	320	0.215	-54	1.67	-0.45	0	9.627	40.35	1
d	training	deleterious	0.999	+2.545	-0.866	312	0.356	29	0.02	-0.59	0	2.412	30.80	1
d	training	deleterious	1	+2.970	-0.866	312	0.356	80	0.73	-0.59	0	1.955	30.80	1
d	training	deleterious	0.782	+0.928	-1.570	320	0.267	-50	1.04	0.14	0	8.482	41.00	1
d	training	neutral	0.495	+0.713	-1.570	320	0.267	30	1.3	0.14	0	11.119	41.00	1
d	validation	deleterious	0.997	+3.079	-1.260	320	0.210	85	0.25	0.66	0	1.725	37.31	1
d	training	deleterious	0.99	+2.358	-1.249	318	0.146	52	0.44	-0.06	0	2.952	43.17	1
d	training	deleterious	1	+2.888	-1.040	297	0.011	78	0.75	-0.64	0	1.511	37.53	1
d	training	deleterious	1	+3.151	-1.040	297	0.011	113	0.91	-0.64	0	1.187	37.53	1
d	training	deleterious	0.951	+2.088	-1.472	318	0.068	-51	0.7	-0.08	0	4.169	83.51	1
d	training	neutral	0.117	+1.250	-1.730	318	0.449	-29	0.56	0.26	1	8.539	83.51	1
d	training	neutral	0.169	+2.146	-1.730	318	0.449	54	1.67	0.26	1	41.468	83.51	1
d	training	deleterious	0.999	+3.901	-1.166	318	0.033	-85	0.25	-0.32	0	0.778	71.80	1
d	validation	deleterious	1	+3.586	-0.722	317	0.087	-54	1.67	-0.54	0	0.844	42.95	1
d	training	deleterious	0.997	+2.266	-1.403	310		-51	0.7	-0.25	0	2.242	44.90	1
d	training	deleterious	1	+3.118	-0.851	89		53	1.09	-0.66	0			1
d	training	deleterious	0.999	+2.314	-0.899	95		28	0.22	-0.48	0	1.894	47.73	1
d	training	deleterious	0.997	+3.603	-1.203	98	0.006	-82	0.12	0.29	0	1.048	66.11	1
d	training	neutral	0.033	+1.184	-2.092	98					2	22.814	90.69	1
d	training	deleterious	1	+2.847	-0.805	107		23	0.75	-0.65	0			1
d	validation	deleterious	0.997	+2.546	-0.966	106	0.046	51	0.46	-0.76	0	4.104	91.65	1
d	training	deleterious	0.948	+2.415	-1.311	105					0	2.470	88.78	1
d	training	deleterious	0.998	+2.582	-1.434	106	0.029	65	1.66	-0.32	2	3.506	88.54	1
d	training	deleterious	0.998	+2.665	-0.759	102		51	0.46	-0.69	0	3.414	69.69	1
d	training	deleterious	1	+2.826	-0.883	101		29	1.19	-1.07	0	2.253	54.65	1
d	training	deleterious	0.935	+1.303	-0.975	102		-167	0.76	-0.81	2	27.866	54.65	1
d	training	deleterious	0.999	+2.503	-0.874	101	0.045	4	0.3	-0.80	0	2.738	54.65	1
d	training	deleterious	0.999	+2.408	-1.049	101	0.075	55	1.07	-0.80	1	3.567	59.90	1
d	training	deleterious	0.967	+2.050	-1.385	102	0.188	29	0.56	0.02	2	6.600	61.58	1
d	training	deleterious	0.76	+2.121	-1.797	100	0.065	-4	0.3	-0.42	0	2.029	91.65	1
d	training	deleterious	1	+2.462	-0.657	101	0.023	29	0.02	-0.83	1			1
d	training	deleterious	0.972	+3.853	-1.554	102	0.397	54	1.67	-0.56	1	0.608	91.65	1
d	training	deleterious	0.97	+2.161	-1.302	102	0.323	55	1.07	-0.83	1	4.489	68.74	1
d	training	deleterious	0.991	+2.861	-0.759	102	0.379	80	0.73	1.03	0	5.297	77.57	1
d	training	deleterious	0.998	+2.381	-1.016	101	0.073	-113	0.91	-0.02	2	1.636	77.57	1
d	training	deleterious	0.999	+3.476	-0.995	99		-37	0.75	-0.58		0.921	63.01	1
d	training	deleterious	0.857	+1.549	-1.580	56					2	2.379	54.86	
d	training	deleterious	1	+4.077	-1.101	55					1			
d	training	deleterious	0.921	+2.877	-1.358	55					1	2.602	84.98	
d	training	deleterious	0.915	+2.104	-0.954	95					0	4.909	93.89	1
d	validation	deleterious	0.977	+3.146	-0.981	91					0	2.694	93.89	1
d	training	deleterious	0.99	+3.614	-1.526	38	0.352	119	0.01	0.30	0	0.178	30.77	1
d	training	neutral	0.161	+0.944	-1.189	39					1	15.488	57.53	0
d	training	deleterious	0.988	+2.789	-1.088	39					2	1.219	56.22	0
d	training	deleterious	0.726	+2.336	-1.584	39					0	1.379	66.12	0
d	training	neutral	0.006	+0.189	-1.581	39					0	35.532	69.69	0
d	training	deleterious	0.926	+3.698	-1.328	36					1	0.641	61.72	0
d	training	deleterious	0.997	+2.215	-1.124	34					2			0
d	training	deleterious	0.999	+2.155	-0.924	34					0			0
d	training	deleterious	0.998	+2.988	-0.972	34					2			0
d	training	deleterious	0.556	+2.285	-1.870	35					0	0.799	72.16	0
d	training	deleterious	0.858	+2.697	-1.166	35					0	1.374	89.42	0
d	training	deleterious	0.733	+2.662	-1.447	35					0	1.113	89.42	0
d	training	neutral	0.143	+1.950	-1.856	35					0	2.930	89.42	0
d	training	deleterious	0.963	+2.324	-1.275	35					2	0.668	36.01	0
d	training	deleterious	0.998	+2.113	-1.101	34					1			0
d	training	deleterious	0.999	+4.077	-1.101	34					1			0
d	training	deleterious	0.998	+2.988	-0.972	34					0			0
d	training	neutral	0.401	+2.279	-1.586	34					0	3.951	72.16	0
d	training	neutral	0.36	+2.052	-1.769	34					0	1.921	66.12	0
d	training	deleterious	0.738	+1.866	-1.405	34					0	2.461	56.36	0
d	training	neutral	0	-0.211	-2.614	35					0	26.562	89.42	0
d	training	deleterious	0.835	+1.662	-1.135	35					2	2.639	56.22	0
d	training	deleterious	0.954	+1.729	-1.212	33					0	1.847	65.15	1
d	training	deleterious	1	+2.978	-1.036	34					0			1
d	training	deleterious	0.829	+2.117	-1.285	34					1	2.735	64.47	0
d	validation	neutral	0.018	+0.462	-1.539	34					1	15.177	61.72	0
d	training	deleterious	0.962	+3.121	-1.118	34					0	1.044	66.53	0
d	training	deleterious	0.98	+1.670	-1.296	34					0			0
d	validation	neutral	0	-0.289	-2.603	34					0	25.739	72.16	0
d	training	deleterious	0.971	+2.436	-1.128	28					0	2.231	71.33	1
d	training	deleterious	0.99	+2.780	-1.097	31					2	1.310	66.67	1
d	validation	deleterious	0.999	+2.883	-1.039	28					2			1
d	training	neutral	0.467	+2.173	-1.602	26					0	2.432	73.51	0
