truth	split	pph2_class	pph2_prob	dScore	Score1	Nobs	NormASA	dVol	dProp	Bfact	CpG	IdPmax	IdQmin	PFamHitBool
d	training	deleterious	1	+2.605	-1.239	38					0			1
d	training	deleterious	0.999	+1.855	-1.315	38					0	1.786	34.60	1
d	training	deleterious	0.524	+1.074	-1.681	36					0	5.799	59.37	0
d	validation	neutral	0	+0.230	-1.815	28					0	47.344	92.86	0
d	training	neutral	0.005	+1.172	-1.815	28					0	11.627	92.86	0
d	training	deleterious	1	+2.259	-1.085	135					1	1.493	37.75	1
d	validation	deleterious	0.97	+1.022	-1.080	134					0	19.524	40.40	1
d	training	deleterious	0.988	+2.484	-1.334	133					0	2.759	73.51	1
d	training	deleterious	0.996	+2.429	-1.307	39					0	2.428	68.71	
d	training	deleterious	0.876	+2.596	-2.267	282	0.642	-14	0.72	1.17	0	1.804	62.47	1
d	training	deleterious	0.983	+0.826	-1.843	268	0.024	3	0.14	-0.91	1	13.060	44.69	1
d	training	deleterious	0.998	+2.350	-1.160	166	0.331	-32	0.12	0.61	0			0
d	training	deleterious	0.999	+1.867	-1.156	167	0.574	-30	1.3	0.58	0	0.609	33.89	1
d	validation	deleterious	1	+2.780	-1.233	168	0.488	82	0.96	0.13	0	1.967	33.89	1
d	training	deleterious	1	+2.204	-1.101	164	0.209	-29	0.56	2.37	1			0
d	training	deleterious	0.999	+1.487	-1.255	28					1			0
d	training	deleterious	0.968	+2.099	-1.511	28	0.615	-61	0.68	1.16	3	2.065	76.13	1
d	training	deleterious	1	+2.568	-1.398	31					1			0
d	training	deleterious	0.994	+2.736	-2.751	126	0.179	54	1.67	-0.22	1	0.579	86.93	0
d	validation	deleterious	1	+3.391	-0.620	199	0.184	113	0.91	0.24	1	1.263	39.93	1
d	training	deleterious	1	+2.944	-1.313	180	0.029	-55	1.07	-0.18	2	1.029	65.70	1
d	training	deleterious	0.556	+1.125	-1.342	180	0.452	-24	1.7	-0.44	0	14.055	65.70	1
d	training	deleterious	1	+2.883	-1.345	209		65	1.66	-0.71	2	1.217	38.48	1
d	training	deleterious	1	+3.886	-1.468	207	0.056	54	1.67	-0.61	1	0.948	55.90	1
d	training	deleterious	0.997	+1.771	-1.162	207	0.006	-23	0.11	-0.19	0	6.079	34.48	1
d	training	deleterious	0.983	+2.174	-0.876	208	0.316	-27	0.29	-0.12	0	3.823	78.04	1
d	validation	deleterious	0.999	+3.074	-1.236	209		-4	0.07	-0.01	1	1.479	78.04	1
d	training	deleterious	1	+2.364	-0.852	209	0.005	30	1.3	0.16	1	3.519	78.04	1
d	training	deleterious	1	+2.423	-1.198	209	0.158	55	1.07	-0.16	1	2.907	48.82	1
d	validation	deleterious	1	+3.460	-0.605	209	0.149	113	0.91	0.04	1	1.692	78.04	1
d	training	deleterious	0.993	+1.545	-1.250	209		-4	0.07	-0.13	1	8.584	52.99	1
d	training	deleterious	1	+3.291	-1.014	209		-23	1.19	-1.37	0	1.374	56.81	1
d	training	deleterious	0.999	+1.798	-0.927	209		28	0.22	-1.32	0	7.409	52.99	1
d	validation	deleterious	1	+2.409	-0.927	209		52	0.44	-1.32	0	2.155	52.99	1
d	training	deleterious	1	+2.749	-1.530	208	0.029	85	0.25	-0.37	0	2.061	45.55	1
d	training	deleterious	1	+2.293	-1.004	212	0.112	30	1.3	0.97	1	2.609	49.73	1
d	validation	deleterious	1	+2.506	-0.855	210	0.013	54	1.73	0.29	0	2.838	31.40	1
d	training	deleterious	1	+2.221	-0.855	210	0.013	-25	0.34	0.29	0	1.735	31.40	1
d	training	deleterious	0.97	+1.866	-1.267	210	0.019	24	0.52	-0.44	0	15.533	84.03	1
d	training	deleterious	1	+2.689	-1.270	211	0.007	57	0.98	-0.26	1	2.386	60.25	1
d	training	deleterious	0.999	+2.604	-1.719	207	0.019	85	0.25	-0.70	0	1.525	74.95	1
d	training	deleterious	0.99	+2.410	-1.409	210		-78	0.75	-1.69	0	2.824	87.30	1
d	validation	deleterious	0.999	+1.838	-0.945	210		3	0.14	-0.78	0	14.715	48.82	1
d	training	deleterious	0.985	+1.414	-1.399	207		28	0.22	0.40	1	8.390	58.44	1
d	training	neutral	0.412	+0.574	-1.675	204	0.358	30	1.3	-0.03	1	13.225	63.52	1
d	training	deleterious	0.985	+1.419	-1.309	210	0.100	-52	0.44	-1.02	2	6.834	76.95	1
d	training	deleterious	1	+2.866	-0.944	210	0.341	29	1.19	-0.41	0	2.220	41.74	1
d	training	deleterious	1	+4.093	-1.099	210	0.214	-65	1.66	-0.58	1	0.576	48.82	1
d	training	deleterious	1	+3.295	-0.922	210		-55	1.07	-0.83	2	1.257	76.95	1
d	training	deleterious	0.999	+2.700	-0.605	211		29	0.02	-1.44	1	2.812	86.93	1
d	training	deleterious	0.991	+2.560	-0.826	211	0.032	25	0.34	-1.13	0	3.333	86.93	1
d	training	neutral	0.059	+0.635	-2.530	211		47	0.77	0.13	1	3.851	90.56	1
d	training	deleterious	1	+3.690	-1.494	211	0.184	-65	1.66	-1.54	1	1.022	56.62	1
d	training	deleterious	1	+2.682	-0.640	212	0.006	3	0.14	-0.17	1			1
d	training	deleterious	0.708	+1.529	-1.384	212	0.060	-29	0.56	-0.01	1	16.190	87.48	0
d	training	deleterious	0.999	+2.245	-1.094	208	0.117	-30	1.3	-0.33	2	3.142	78.04	0
d	training	neutral	0.212	+0.939	-1.939	149					1	16.695	83.12	1
d	training	neutral	0.122	+0.697	-1.743	148	0.652	3	0.14	-0.10	1	17.704	78.04	1
d	training	deleterious	0.999	+2.467	-1.696	146	0.212	-55	1.07	-0.05	2	1.541	58.44	1
d	training	neutral	0.002	+0.972	-2.826	142					1	27.542	90.56	0
d	training	neutral	0	-0.449	-2.836	113					0	25.092	93.65	0
d	validation	deleterious	0.996	+2.677	-1.401	127					0	1.919	65.70	0
d	training	deleterious	1	+2.849	-0.861	34					0			1
d	training	deleterious	0.9	+1.355	-1.438	39					2	7.022	64.27	1
d	training	deleterious	1	+1.667	-0.921	44	0.632	28	0.29	-0.43	2			1
d	training	deleterious	1	+2.568	-0.921	44	0.632	80	0.73	-0.43	0			1
d	training	deleterious	1	+2.747	-0.921	44	0.287	113	0.91	-0.44	3			0
d	training	deleterious	1	+1.694	-1.175	44	0.039	79	0.55	-0.47				0
d	training	deleterious	1	+2.984	-1.139	44	0.122	82	0.96	-0.40	1			0
d	training	deleterious	0.998	+2.145	-1.245	44	0.432	-4	0.3	-0.37	0			0
d	training	deleterious	1	+2.195	-1.565	43	0.145	-61	0.68	-0.42	1	0.788	55.13	0
d	training	deleterious	1	+2.042	-1.115	44		4	0.3	-0.48	0			0
d	training	deleterious	1	+2.247	-1.572	44	0.568	-61	0.68	-0.35	3	0.599	55.13	0
d	training	deleterious	0.675	+0.614	-1.572	44	0.568	54	1.67	-0.35	1	27.374	55.13	0
d	training	deleterious	1	+2.460	-1.208	44		6	1.75	-0.38	2			0
d	training	deleterious	0.985	+1.988	-1.638	44	0.910	-61	0.68	-0.34	3	1.711	69.23	0
d	training	deleterious	1	+1.694	-1.175	44	0.631	79	0.55	-0.41				0
d	training	deleterious	1	+2.340	-1.419	44	0.025	-29	1.19	-0.42	0	1.107	60.90	0
d	training	deleterious	1	+2.382	-0.879	60					0			1
d	training	deleterious	1	+1.748	-1.035	61					0			1
d	training	neutral	0.017	+0.297	-1.513	65					0	19.333	76.91	1
d	training	deleterious	1	+2.295	-0.741	45		29	0.02	0.06	0			1
d	training	neutral	0.002	+0.457	-2.138	69	0.087	-25	0.34	-0.89	0	19.234	90.10	1
d	training	deleterious	1	+1.768	-1.088	37					1			1
d	training	deleterious	0.988	+2.223	-1.735	41					0	1.616	63.79	1
d	training	deleterious	1	+2.765	-1.117	42					0			1
d	training	deleterious	0.622	+1.262	-1.598	34					0	3.903	72.72	0
d	training	neutral	0.201	+0.385	-1.810	42					0	3.451	73.98	
d	training	neutral	0.405	+1.580	-2.454	109	0.591	-55	1.07	-0.01	0	1.768	80.73	1
d	training	deleterious	1	+2.802	-2.207	97	0.393	-65	1.66	-0.56	1	0.831	77.48	1
d	training	deleterious	1	+2.013	-0.872	73	0.012	-23	0.03	-0.83	0			1
d	training	neutral	0.069	+0.790	-2.479	73	0.279	-30	1.3	0.45	2	4.487	85.99	1
d	training	deleterious	1	+2.158	-1.189	30				-0.90	1	1.607	57.11	1
d	training	deleterious	1	+2.188	-1.073	30				-0.19	0			1
d	training	deleterious	1	+2.285	-1.010	29				0.94	0			1
d	training	deleterious	0.999	+2.382	-0.879	26				-0.04	0			1
d	training	deleterious	1	+3.459	-1.435	25					1	0.237	14.80	0
d	validation	deleterious	1	+2.364	-1.326	85					1	0.351	12.09	1
d	training	deleterious	1	+3.298	-2.142	108					1	0.425	53.48	0
d	training	deleterious	0.999	+1.569	-1.184	133	0.022	51	0.7	-1.02	0	12.671	57.04	1
d	training	deleterious	1	+1.836	-1.022	138	0.006	-6	0.4	-1.07	0	0.950	46.91	1
d	training	neutral	0.002	+0.575	-1.369	36	0.268	-51	0.46	0.00	0	36.660	84.29	0
d	training	deleterious	0.999	+2.090	-1.210	224					2			0
d	training	deleterious	1	+3.964	-1.070	108	0.044	-85	0.25	-0.67	0	0.477	44.02	1
d	training	deleterious	1	+2.770	-0.690	107	0.030	-23	0.25	0.01	0	3.065	36.38	1
d	training	deleterious	0.687	+1.301	-1.689	100	0.238	-51	0.46	0.31	0	18.463	41.86	1
d	training	deleterious	0.999	+2.487	-1.541	218	0.029	23	0.03	-0.71	0	3.970	38.21	1
d	training	deleterious	1	+2.224	-0.640	247		27	0.29	-0.74	0			1
d	training	deleterious	1	+2.250	-0.775	246	0.064	-29	0.02	-1.22	0	2.213	34.55	1
d	validation	deleterious	0.992	+2.242	-1.236	247		28	0.22	-1.23	0	6.208	75.58	1
d	training	deleterious	1	+2.750	-1.525	245	0.044	-55	1.07	-0.81	0	1.150	77.57	1
d	training	deleterious	0.645	+1.133	-1.546	217		0	0.07	-0.90	0	11.547	53.16	1
d	training	deleterious	1	+3.314	-0.954	105	0.041	-54	1.67	-1.14	0	0.901	31.40	1
d	training	deleterious	0.885	+1.519	-2.112	92	0.365	23	1.19	-0.61	0	5.067	54.32	1
d	training	deleterious	0.995	+2.649	-1.358	22					0			0
d	training	deleterious	1	+3.818	-1.281	40					1			1
d	training	deleterious	0.999	+2.472	-1.423	40					2	0.899	48.43	1
d	training	deleterious	1	+1.945	-1.281	40					1			1
d	training	deleterious	1	+4.073	-0.953	80					1			1
d	training	deleterious	1	+2.091	-0.881	80					0			1
d	training	deleterious	1	+1.894	-0.810	80					0			1
d	training	deleterious	1	+4.253	-1.041	80					1	0.229	48.86	1
d	training	deleterious	0.51	+1.637	-1.799	80					0	3.805	84.56	1
d	training	deleterious	1	+2.070	-0.876	81					1			1
d	training	deleterious	1	+2.787	-1.002	42					3			1
d	training	deleterious	1	+2.224	-1.293	41					0	1.117	26.33	1
d	training	deleterious	1	+2.285	-1.010	41					0			1
d	training	deleterious	1	+3.836	-0.935	41					0			1
d	training	deleterious	1	+2.055	-0.985	32					0			0
d	training	deleterious	1	+3.124	-0.890	75	0.007	-55	1.07	-0.82	2			1
d	training	deleterious	1	+2.022	-0.960	75		-24	0.52	-0.75	0	2.964	42.65	1
d	training	deleterious	0.999	+2.113	-1.253	73		-51	0.7	-0.52	0	2.576	73.53	1
d	training	deleterious	1	+4.073	-0.953	74		-65	1.66	-0.74	1			1
d	training	deleterious	1	+1.979	-1.114	75	0.005	30	1.3	-0.72	1	2.725	60.16	1
d	training	deleterious	0.999	+1.939	-1.430	75	0.124	-113	0.91	0.72	0	2.147	60.16	1
d	validation	deleterious	1	+1.735	-1.585	77	0.032	78	0.82	-0.11	1	3.821	64.17	1
d	training	deleterious	0.767	+1.328	-1.580	77	0.250	27	0.11	-0.51	0	7.147	45.99	1
d	training	deleterious	1	+3.124	-1.114	77	0.030	-20	1.03	-0.65	1	0.594	45.99	1
d	training	deleterious	1	+2.978	-1.036	26	0.154	-54	1.67	-0.69	0			1
d	training	deleterious	1	+1.854	-1.281	17					1			1
d	validation	deleterious	0.999	+3.471	-1.265	74					0	1.531	83.99	0
d	training	deleterious	0.985	+1.584	-1.395	328					0	3.625	53.08	0
d	training	deleterious	1	+2.903	-0.679	362					0	3.080	62.87	1
d	training	deleterious	1	+3.133	-0.972	362					2	1.982	62.87	1
d	training	deleterious	0.984	+1.955	-1.616	362					1	4.589	77.08	1
d	training	deleterious	1	+2.328	-0.685	364					0	2.169	62.87	1
d	training	deleterious	0.969	+2.322	-1.826	364					2	6.739	65.01	1
d	training	deleterious	0.994	+2.400	-1.917	363					2	1.538	65.01	1
d	training	deleterious	0.984	+2.490	-1.868	363					2	1.211	78.28	1
d	training	deleterious	0.999	+1.484	-1.299	358					1	11.427	39.28	1
d	training	deleterious	0.998	+2.191	-0.624	361					0	16.168	60.05	1
d	training	deleterious	0.904	+1.869	-1.173	360					0	24.719	71.85	1
d	training	deleterious	0.998	+3.480	-1.750	360					0	1.341	71.85	1
d	training	deleterious	0.998	+2.442	-0.976	358					0	6.120	71.85	1
d	training	deleterious	0.997	+2.742	-1.541	355					0	1.337	78.28	1
d	training	deleterious	1	+2.750	-1.321	349					2	1.975	63.81	1
d	training	deleterious	1	+3.098	-0.620	348					0	3.293	63.81	1
d	training	deleterious	1	+4.092	-1.449	346					1	0.472	82.57	1
d	training	deleterious	1	+3.025	-0.946	351					0	1.409	53.08	1
d	training	deleterious	1	+2.166	-0.707	351					0			1
d	training	deleterious	1	+2.213	-1.028	351					2	1.665	63.81	1
d	training	neutral	0.377	+1.016	-1.780	351					0	19.752	39.81	1
d	training	deleterious	0.986	+1.957	-1.442	41					1	1.960	89.19	1
d	training	deleterious	0.999	+2.352	-1.147	111					0	2.362	63.39	1
d	training	deleterious	0.997	+1.643	-1.374	118					2	2.537	50.45	1
d	training	deleterious	1	+3.682	-1.036	40					0			
d	training	neutral	0.351	+1.816	-1.563	36						7.474	91.00	
d	training	deleterious	0.998	+2.213	-1.179	149					2	2.121	71.68	1
d	training	deleterious	0.957	+0.573	-1.722	567					1	10.420	54.76	1
d	training	deleterious	0.998	+1.202	-1.276	608					1	5.457	46.97	0
d	training	neutral	0.255	+0.241	-1.976	606					0	12.327	56.05	0
d	training	deleterious	0.998	+1.710	-1.325	494					0	7.634	29.25	1
d	training	deleterious	1	+3.311	-1.448	596					1	0.727	29.54	1
d	training	deleterious	0.958	+0.940	-1.915	594					1	8.184	43.37	1
d	training	neutral	0.013	+0.635	-1.732	28					1	24.453	76.51	0
d	training	neutral	0.007	+0.018	-2.105	65					0	18.837	71.94	0
d	training	neutral	0.001	+0.566	-2.215	120					1	19.886	92.95	0
d	training	deleterious	0.991	+1.986	-1.442	176					2	4.142	50.43	0
d	training	deleterious	0.989	+1.186	-1.080	176					0	7.438	50.43	0
d	training	deleterious	0.995	+2.673	-1.588	177					0	1.141	56.37	0
d	training	deleterious	1	+2.952	-1.078	177						1.184	50.43	0
d	training	neutral	0.19	+0.980	-1.384	144					0	25.929	64.15	0
d	validation	deleterious	0.999	+2.527	-1.236	239					0	0.690	11.31	0
d	training	neutral	0.284	+1.690	-1.508	18					0	2.998	89.21	1
d	training	deleterious	0.999	+2.568	-0.921	27				0.00	0			1
d	training	deleterious	0.991	+1.487	-1.255	26				0.00	0			1
d	validation	deleterious	0.998	+2.009	-1.255	26				0.00	0			1
d	training	neutral	0.001	+0.368	-1.771	29				0.00	0	15.286	91.60	1
d	training	deleterious	1	+1.915	-1.185	29				0.00	1	1.533	47.40	1
d	training	deleterious	0.999	+1.975	-0.921	24				0.00	0			0
d	validation	neutral	0.353	+2.325	-1.972	28				0.00	0	1.683	87.16	1
d	training	deleterious	1	+1.975	-0.921	27				0.00	1			1
d	training	deleterious	0.999	+1.975	-0.921	22				0.00	0			1
d	training	deleterious	1	+3.425	-1.398	25				0.00	1			1
d	training	deleterious	1	+1.975	-0.921	26				0.00	1			1
d	training	deleterious	0.972	+1.808	-1.164	21				0.00	0	2.828	54.10	1
d	training	deleterious	1	+3.052	-1.139	22					0			1
d	training	deleterious	0.992	+2.469	-1.344	23					2	1.480	68.24	1
d	training	deleterious	1	+2.724	-0.861	37				0.00				0
d	training	deleterious	0.999	+2.607	-1.008	16				0.00	0			0
d	training	deleterious	0.999	+1.975	-0.921	23				0.00	0			1
d	training	deleterious	0.999	+2.339	-1.008	21				0.00	0			0
d	training	deleterious	1	+2.283	-0.921	22					0			1
d	training	deleterious	0.999	+1.938	-1.245	24					0			1
d	training	deleterious	1	+2.169	-0.809	36				0.00	0			1
d	training	deleterious	1	+2.762	-0.809	36				0.00	0			1
d	training	deleterious	1	+2.461	-0.921	44				0.00				1
d	training	deleterious	1	+2.941	-0.809	36					0			1
d	training	deleterious	1	+2.670	-0.861	33					0			1
d	training	deleterious	1	+2.385	-0.861	33					0			1
d	training	deleterious	1	+2.673	-0.809	36					0			1
d	training	deleterious	1	+2.352	-0.810	81					1			1
d	training	deleterious	0.836	+1.012	-1.863	80					1	10.034	64.64	1
d	training	deleterious	1	+3.403	-1.863	80					1	1.359	64.64	1
d	training	deleterious	0.551	+1.601	-1.991	105	0.689	52	0.44	-0.08	0	5.127	76.73	1
d	training	deleterious	1	+2.329	-0.883	106	0.567	3	0.14	0.01	1	2.447	44.50	1
d	training	neutral	0.012	+0.520	-1.957	105	0.497	24	1.7	0.90	0	12.562	83.76	1
d	training	deleterious	0.997	+1.405	-1.124	90	0.295	-29	0.56	0.85	1	10.176	50.63	0
d	validation	deleterious	1	+2.816	-0.809	34								1
d	training	deleterious	1	+2.051	-1.252	67					0	1.409	29.42	1
d	training	deleterious	1	+2.849	-0.861	70					1			1
d	training	deleterious	1	+2.385	-0.861	27					0			1
d	training	deleterious	1	+2.581	-0.861	32					0			1
d	training	deleterious	1	+2.670	-0.861	32					0			1
d	training	deleterious	1	+4.003	-0.861	26					0			1
d	training	deleterious	1	+2.849	-0.861	26					2			1
d	training	deleterious	1	+2.670	-0.861	27					0			1
d	training	deleterious	1	+2.849	-0.861	29					0			1
d	training	deleterious	1	+2.849	-0.861	29					2			0
d	training	deleterious	1	+2.849	-0.861	31					2			0
d	training	deleterious	1	+2.670	-0.861	30					0			1
d	training	deleterious	1	+2.670	-0.861	30					0			1
d	validation	deleterious	1	+2.747	-0.921	27					2			1
d	training	deleterious	1	+2.747	-0.921	27					1			1
d	training	deleterious	0.999	+2.272	-1.082	25					0	2.759	52.88	1
d	training	deleterious	1	+2.581	-0.861	24					0			1
d	training	deleterious	0.936	+0.915	-1.074	25					0	15.987	40.30	1
d	training	deleterious	1	+2.581	-0.861	28					0			1
d	training	deleterious	1	+2.670	-0.861	27					0			1
d	training	deleterious	0.873	+2.352	-1.235	27					0	3.165	92.46	1
d	training	deleterious	1	+2.416	-1.089	29					0	1.113	47.77	1
d	training	deleterious	1	+2.581	-0.861	27					0			1
d	training	deleterious	1	+2.283	-0.921	24					0			1
d	training	deleterious	1	+4.003	-0.861	27					0			1
d	training	deleterious	1	+2.329	-1.089	26					0	0.886	54.84	1
d	training	deleterious	1	+1.861	-0.809	33					0			1
d	training	deleterious	1	+2.941	-0.809	33					0			1
d	training	deleterious	1	+2.941	-0.809	33					2			1
d	training	deleterious	1	+2.762	-0.809	33					0			1
d	training	deleterious	1	+2.077	-0.861	31					0			1
d	training	deleterious	1	+2.849	-0.861	30					0			1
d	training	deleterious	1	+1.769	-0.861	31					0			1
d	training	deleterious	1	+2.670	-0.861	31					0			1
d	validation	neutral	0.003	+0.495	-1.463	30					0	20.335	92.46	1
d	training	deleterious	1	+2.581	-0.861	30					0			1
d	training	deleterious	1	+2.477	-0.809	33					0			1
d	training	deleterious	1	+2.581	-0.861	24					0			1
d	training	deleterious	1	+2.670	-0.861	24					0			1
d	training	deleterious	1	+2.082	-1.074	34					0	5.027	54.84	1
d	validation	deleterious	1	+2.581	-0.861	34					0			1
d	training	deleterious	1	+2.849	-0.861	34					1			1
d	training	deleterious	1	+2.762	-0.809	31					0			1
d	training	deleterious	1	+2.077	-0.861	27					0			1
d	training	deleterious	1	+2.385	-0.861	27					0			1
d	training	deleterious	1	+2.077	-0.861	27					1			1
d	training	deleterious	1	+2.849	-0.861	27					2			1
d	training	deleterious	1	+4.003	-0.861	31					0			1
d	training	deleterious	1	+2.385	-0.861	31					0			1
d	training	deleterious	1	+2.077	-0.861	31					0			1
d	training	deleterious	1	+2.670	-0.861	28					0			0
d	training	deleterious	1	+2.888	-2.169	43					1	0.163	18.10	1
d	training	deleterious	1	+4.013	-0.861	50					0			1
d	training	neutral	0.399	+0.253	-2.863	50					1	3.298	18.10	1
d	training	deleterious	1	+2.579	-0.985	57					0	0.281	6.82	1
d	validation	deleterious	1	+1.987	-0.741	239		28	0.29	-0.57	0			1
d	training	deleterious	0.733	+0.892	-2.035	241	0.295	-20	1.03	0.97	1	6.408	18.10	1
d	training	deleterious	1	+2.151	-1.059	240		4	0.3	-0.68	0	0.283	3.44	1
d	training	deleterious	1	+2.224	-1.316	241		-138	0.74	-0.81	2	0.288	6.82	1
d	training	deleterious	1	+2.016	-1.373	237		-19	0.73	-0.68	0	0.568	13.47	1
d	training	deleterious	1	+2.697	-1.250	237		65	1.66	-0.06	2	0.471	13.47	1
d	validation	deleterious	1	+2.687	-1.176	215		6	1.75	-0.61	2	0.280	10.27	1
d	training	deleterious	0.775	+2.137	-1.584	9					2	1.372	84.00	0
d	training	neutral	0.358	+1.966	-1.584	9					2	2.700	84.00	0
d	training	deleterious	1	+2.316	-1.350	30					1	1.242	28.02	1
d	training	deleterious	1	+2.517	-1.318	49					2	0.449	27.48	1
d	training	neutral	0.126	+1.083	-2.270	41					1	5.416	90.97	1
d	training	deleterious	1	+2.912	-1.219	37					1	1.105	36.10	1
d	training	deleterious	1	+2.849	-0.861	124					0			0
d	training	deleterious	1	+2.747	-0.921	105					1			0
d	training	deleterious	1	+2.477	-0.809	35					0			1
d	training	deleterious	1	+2.673	-0.809	35					0			1
d	training	deleterious	1	+1.861	-0.809	34					0			1
d	validation	deleterious	1	+2.169	-0.809	34					1			1
d	training	deleterious	1	+2.941	-0.809	34					1			1
d	training	deleterious	1	+4.106	-0.809	34					1			1
d	training	deleterious	1	+2.427	-1.005	32					0	0.516	28.60	1
d	training	deleterious	0.946	+1.266	-1.155	33					0	14.409	41.88	1
d	validation	deleterious	1	+2.941	-0.809	33					1			1
d	training	deleterious	1	+2.169	-0.809	30					0			1
d	training	deleterious	1	+2.845	-1.009	31					2	0.978	53.40	1
d	training	deleterious	1	+3.855	-1.145	34					0	0.397	53.40	1
d	training	deleterious	1	+2.941	-0.809	32					1			1
d	training	deleterious	1	+2.941	-0.809	31					2			1
d	training	deleterious	1	+2.169	-0.809	29					1			1
d	validation	deleterious	0.998	+1.868	-1.406	31					0			0
d	training	neutral	0.04	+1.367	-2.401	21					0	3.827	82.79	0
d	training	deleterious	1	+1.551	-1.778	90		55	1.07	-0.08	1	0.853	18.21	0
d	training	deleterious	0.864	+2.929	-2.124	30						0.483	93.76	1
d	validation	deleterious	1	+2.747	-0.921	32					0			1
d	training	deleterious	1	+2.568	-0.921	30					0			1
d	training	deleterious	0.96	+1.910	-1.573	26					0	1.615	76.18	1
d	training	deleterious	1	+2.581	-0.861	24					0			1
d	training	deleterious	0.956	+2.423	-1.540	25					0	1.390	84.36	1
d	training	neutral	0.097	+0.865	-1.649	136	0.039	28	0.22	0.00	0	18.962	77.11	1
d	training	deleterious	1	+4.226	-1.082	68	0.286	54	1.67	-0.52	1	0.178	37.96	0
d	training	deleterious	1	+2.153	-1.079	34	0.476	3	0.14	-0.35	0	0.264	12.14	1
d	training	deleterious	1	+2.520	-1.115	25					0			0
d	training	deleterious	0.995	+1.361	-1.139	48					0			0
d	training	deleterious	1	+3.108	-1.176	112	0.073	82	0.96	-1.59	0	1.255	84.15	0
